epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,1080.68,0.83783,0.87314,1.2545,0.77894,0.75332,0.82203,0.60088,1.01776,0.85966,1.52843,0.008416,0.008416,0.008416
26,1123.69,0.84388,0.86784,1.25555,0.76686,0.72437,0.79623,0.59141,0.99589,0.91345,1.53779,0.00835,0.00835,0.00835
27,1166.62,0.8411,0.87549,1.2652,0.73689,0.74356,0.79244,0.58772,0.96568,0.89341,1.49452,0.008284,0.008284,0.008284
28,1209.58,0.83001,0.83671,1.24402,0.74723,0.75791,0.81259,0.60028,0.96913,0.87446,1.49986,0.008218,0.008218,0.008218
29,1252.57,0.82328,0.82972,1.24282,0.78638,0.75367,0.80711,0.59083,0.97634,0.87343,1.48814,0.008152,0.008152,0.008152
30,1295.54,0.81789,0.82968,1.23739,0.75277,0.72305,0.80406,0.60054,0.95616,0.88874,1.48211,0.008086,0.008086,0.008086
31,1338.53,0.815,0.82386,1.23614,0.76757,0.78216,0.82137,0.61234,0.95468,0.84944,1.48173,0.00802,0.00802,0.00802
32,1381.54,0.79736,0.78523,1.22534,0.78676,0.71346,0.78688,0.58776,0.94864,0.90812,1.47761,0.007954,0.007954,0.007954
33,1424.4,0.7998,0.79654,1.22614,0.75893,0.78282,0.82268,0.61961,0.93937,0.87056,1.47778,0.007888,0.007888,0.007888
34,1467.35,0.78509,0.76441,1.21601,0.8186,0.72448,0.82608,0.62052,0.96453,0.86223,1.48523,0.007822,0.007822,0.007822
35,1510.35,0.78218,0.777,1.21726,0.8073,0.73376,0.82431,0.62444,0.94743,0.83481,1.4807,0.007756,0.007756,0.007756
36,1553.38,0.78028,0.76724,1.21319,0.76549,0.74043,0.80582,0.60976,0.94978,0.90076,1.48589,0.00769,0.00769,0.00769
37,1596.49,0.7724,0.74764,1.21066,0.83577,0.69851,0.80392,0.60893,0.94771,0.87828,1.50002,0.007624,0.007624,0.007624
38,1639.42,0.78182,0.75195,1.21315,0.77019,0.77726,0.8241,0.62835,0.94308,0.86214,1.47401,0.007558,0.007558,0.007558
39,1682.54,0.75451,0.72439,1.19653,0.76225,0.74629,0.82016,0.61923,0.94414,0.88608,1.48339,0.007492,0.007492,0.007492
40,1725.48,0.74758,0.71906,1.19135,0.81928,0.72845,0.81159,0.61156,0.95113,0.90581,1.49453,0.007426,0.007426,0.007426
41,1768.32,0.73705,0.70428,1.18352,0.76448,0.74774,0.81434,0.61954,0.94247,0.88826,1.48014,0.00736,0.00736,0.00736
42,1811.21,0.73937,0.7075,1.18623,0.79735,0.72535,0.80091,0.60555,0.96053,0.91726,1.50809,0.007294,0.007294,0.007294
43,1854.14,0.73119,0.69371,1.17786,0.79754,0.7406,0.81003,0.60936,0.95587,0.85402,1.51612,0.007228,0.007228,0.007228
44,1897.12,0.72836,0.68618,1.17973,0.74975,0.76464,0.79841,0.60482,0.95064,0.93485,1.49789,0.007162,0.007162,0.007162
45,1940,0.72469,0.68314,1.17961,0.78928,0.74958,0.81728,0.61893,0.95047,0.90984,1.49154,0.007096,0.007096,0.007096
46,1982.97,0.71788,0.67634,1.1766,0.78411,0.77695,0.82367,0.62893,0.94849,0.85457,1.50238,0.00703,0.00703,0.00703
47,2025.96,0.71627,0.67095,1.17361,0.7607,0.76612,0.82008,0.62189,0.95393,0.87032,1.50539,0.006964,0.006964,0.006964
48,2069.03,0.71258,0.65299,1.1662,0.83388,0.74067,0.8242,0.63675,0.93501,0.88524,1.49723,0.006898,0.006898,0.006898
49,2111.97,0.71437,0.66979,1.17533,0.83077,0.73804,0.8241,0.6304,0.93443,0.86883,1.4886,0.006832,0.006832,0.006832
50,2154.94,0.70986,0.64481,1.16216,0.8098,0.75251,0.81641,0.62291,0.93945,0.90653,1.49206,0.006766,0.006766,0.006766
51,2197.93,0.69552,0.64054,1.15514,0.8522,0.74442,0.82732,0.63,0.94933,0.86714,1.51617,0.0067,0.0067,0.0067
52,2240.91,0.69241,0.63408,1.15865,0.77325,0.76759,0.81577,0.62319,0.9317,0.8987,1.48156,0.006634,0.006634,0.006634
53,2283.86,0.6877,0.63155,1.15473,0.77888,0.74516,0.79419,0.60703,0.94715,0.89705,1.50192,0.006568,0.006568,0.006568
54,2326.97,0.67567,0.61351,1.14843,0.80326,0.75781,0.83218,0.63521,0.94867,0.84992,1.51066,0.006502,0.006502,0.006502
55,2369.84,0.67692,0.61358,1.1459,0.80839,0.76911,0.82024,0.62879,0.93713,0.88852,1.49955,0.006436,0.006436,0.006436
56,2412.73,0.67416,0.60317,1.14062,0.84447,0.70846,0.80609,0.62101,0.93768,0.88236,1.50027,0.00637,0.00637,0.00637
57,2455.65,0.67377,0.60858,1.14414,0.77196,0.76174,0.82204,0.63057,0.92536,0.88993,1.47879,0.006304,0.006304,0.006304
58,2498.58,0.66985,0.59955,1.13518,0.83674,0.74696,0.81653,0.63423,0.91317,0.87252,1.48229,0.006238,0.006238,0.006238
59,2541.45,0.66184,0.58917,1.13754,0.81341,0.77961,0.82591,0.64167,0.90553,0.8356,1.47916,0.006172,0.006172,0.006172
60,2584.35,0.65797,0.59216,1.13302,0.83296,0.72489,0.82118,0.62978,0.91952,0.90149,1.49005,0.006106,0.006106,0.006106
61,2627.37,0.65606,0.58446,1.13085,0.81692,0.75761,0.81275,0.62671,0.90402,0.90322,1.46733,0.00604,0.00604,0.00604
62,2670.25,0.6494,0.57622,1.12933,0.86849,0.74794,0.83572,0.64245,0.92137,0.82702,1.48807,0.005974,0.005974,0.005974
63,2713.26,0.65698,0.58068,1.13529,0.81706,0.77531,0.82831,0.63571,0.91665,0.87226,1.49535,0.005908,0.005908,0.005908
64,2756.12,0.64609,0.57464,1.12526,0.81044,0.76617,0.8363,0.64327,0.90328,0.86568,1.48053,0.005842,0.005842,0.005842
65,2799.39,0.63402,0.55396,1.11815,0.82562,0.74417,0.81945,0.63584,0.89669,0.87876,1.46573,0.005776,0.005776,0.005776
66,2842.29,0.63576,0.55826,1.11815,0.82638,0.77236,0.83596,0.64709,0.90493,0.85114,1.48061,0.00571,0.00571,0.00571
67,2885.35,0.6357,0.54775,1.11735,0.84553,0.75725,0.82947,0.6434,0.90009,0.87936,1.46268,0.005644,0.005644,0.005644
68,2928.28,0.62645,0.54243,1.11117,0.84515,0.77561,0.8403,0.64778,0.91439,0.86266,1.49758,0.005578,0.005578,0.005578
69,2971.22,0.62636,0.5443,1.11715,0.79477,0.79186,0.82788,0.64456,0.89469,0.86564,1.47407,0.005512,0.005512,0.005512
70,3014.15,0.62646,0.53281,1.11293,0.7851,0.77582,0.8248,0.64651,0.91042,0.87648,1.49043,0.005446,0.005446,0.005446
71,3057.03,0.62087,0.54097,1.11628,0.83565,0.75516,0.83943,0.65059,0.90548,0.84173,1.4821,0.00538,0.00538,0.00538
72,3100.06,0.61618,0.53044,1.10947,0.83235,0.7648,0.8364,0.6518,0.89962,0.86286,1.4844,0.005314,0.005314,0.005314
73,3142.83,0.6177,0.53252,1.10798,0.813,0.76229,0.81474,0.63335,0.89356,0.87271,1.49653,0.005248,0.005248,0.005248
74,3185.39,0.61592,0.52291,1.10631,0.78461,0.78804,0.81446,0.6337,0.91274,0.89258,1.51288,0.005182,0.005182,0.005182
75,3228.02,0.61256,0.52683,1.10372,0.84528,0.77205,0.84076,0.65441,0.89704,0.81112,1.49908,0.005116,0.005116,0.005116
76,3269.39,0.61177,0.5219,1.10383,0.81266,0.77935,0.81641,0.63967,0.8934,0.88145,1.4959,0.00505,0.00505,0.00505
77,3310.16,0.5936,0.50747,1.09484,0.75577,0.82684,0.82937,0.64239,0.90296,0.84861,1.49579,0.004984,0.004984,0.004984
78,3350.95,0.59535,0.50465,1.09852,0.8102,0.77278,0.82403,0.64096,0.91253,0.90284,1.50457,0.004918,0.004918,0.004918
79,3391.67,0.59393,0.50372,1.09416,0.84677,0.73577,0.83791,0.6544,0.91591,0.8298,1.50547,0.004852,0.004852,0.004852
80,3432.5,0.5911,0.4969,1.09672,0.85468,0.73303,0.83935,0.65029,0.90915,0.85765,1.51663,0.004786,0.004786,0.004786
81,3473.25,0.59306,0.50091,1.09429,0.84509,0.74831,0.83226,0.64544,0.92098,0.85446,1.52769,0.00472,0.00472,0.00472
82,3514.04,0.58588,0.50523,1.09152,0.77276,0.78968,0.82636,0.64326,0.91258,0.85781,1.52633,0.004654,0.004654,0.004654
83,3554.9,0.5819,0.49277,1.08792,0.80661,0.77083,0.83094,0.64964,0.89927,0.86197,1.51209,0.004588,0.004588,0.004588
84,3595.76,0.58293,0.4828,1.0893,0.83533,0.74096,0.831,0.64715,0.91435,0.84949,1.50499,0.004522,0.004522,0.004522
85,3636.53,0.57494,0.48371,1.08682,0.82187,0.77749,0.83474,0.64881,0.9109,0.85735,1.52321,0.004456,0.004456,0.004456
86,3677.27,0.57157,0.4754,1.08173,0.86202,0.76091,0.83647,0.65735,0.89717,0.85825,1.50649,0.00439,0.00439,0.00439
87,3718.11,0.57428,0.48069,1.08299,0.81878,0.77357,0.82737,0.64448,0.91478,0.87704,1.53161,0.004324,0.004324,0.004324
88,3759.02,0.57182,0.47941,1.08004,0.83477,0.76869,0.8402,0.65432,0.9234,0.83331,1.53159,0.004258,0.004258,0.004258
89,3799.93,0.57023,0.47664,1.08277,0.83016,0.77687,0.83857,0.65245,0.9167,0.83197,1.5411,0.004192,0.004192,0.004192
90,3840.65,0.56055,0.4621,1.07529,0.84943,0.73293,0.83016,0.64729,0.91791,0.87653,1.52891,0.004126,0.004126,0.004126
91,3881.44,0.56103,0.46155,1.07221,0.83748,0.76421,0.82464,0.64145,0.90259,0.86635,1.51216,0.00406,0.00406,0.00406
92,3922.24,0.55878,0.45369,1.07425,0.7899,0.77894,0.82021,0.64148,0.91268,0.86798,1.52392,0.003994,0.003994,0.003994
93,3963.1,0.55477,0.44955,1.06855,0.80444,0.7734,0.81879,0.63991,0.90085,0.91088,1.51515,0.003928,0.003928,0.003928
94,4003.85,0.5526,0.45522,1.06948,0.88149,0.71641,0.83243,0.64874,0.89577,0.8632,1.50859,0.003862,0.003862,0.003862
95,4044.76,0.54073,0.44441,1.06654,0.82151,0.76208,0.8209,0.64427,0.89595,0.86277,1.52268,0.003796,0.003796,0.003796
96,4085.57,0.54712,0.44629,1.068,0.82957,0.73891,0.82021,0.64456,0.89888,0.88621,1.52959,0.00373,0.00373,0.00373
97,4126.38,0.5426,0.44706,1.07034,0.83473,0.74466,0.82687,0.64447,0.91799,0.86813,1.54607,0.003664,0.003664,0.003664
98,4167.19,0.53829,0.43583,1.06125,0.81222,0.75096,0.81977,0.63838,0.91286,0.90012,1.53559,0.003598,0.003598,0.003598
99,4208.01,0.53605,0.43775,1.06537,0.86908,0.716,0.82314,0.64214,0.91126,0.8991,1.53732,0.003532,0.003532,0.003532
100,4248.75,0.53529,0.43296,1.05935,0.8235,0.76004,0.82706,0.64451,0.90057,0.88572,1.51961,0.003466,0.003466,0.003466
101,4289.59,0.53655,0.42546,1.06048,0.79715,0.78514,0.83146,0.64974,0.90209,0.88247,1.53242,0.0034,0.0034,0.0034
102,4330.44,0.52507,0.4273,1.05316,0.80187,0.77135,0.82255,0.64299,0.90752,0.8732,1.54681,0.003334,0.003334,0.003334
103,4371.36,0.53143,0.42797,1.05796,0.83134,0.73022,0.82591,0.64591,0.91185,0.87457,1.54564,0.003268,0.003268,0.003268
104,4412.18,0.51023,0.41144,1.04524,0.86811,0.70988,0.82295,0.64198,0.90178,0.89583,1.5332,0.003202,0.003202,0.003202
105,4453.07,0.52245,0.41929,1.05225,0.77094,0.78097,0.83001,0.65023,0.89276,0.86749,1.52462,0.003136,0.003136,0.003136
106,4493.87,0.52214,0.42249,1.05778,0.80188,0.74718,0.82281,0.64372,0.89501,0.88462,1.52965,0.00307,0.00307,0.00307
107,4534.64,0.51278,0.40849,1.05084,0.81464,0.74403,0.8322,0.65285,0.89424,0.85793,1.52543,0.003004,0.003004,0.003004
108,4575.42,0.51325,0.40502,1.0498,0.85761,0.73075,0.83567,0.65842,0.88361,0.82908,1.50509,0.002938,0.002938,0.002938
109,4616.43,0.51375,0.40747,1.04804,0.86356,0.71957,0.82908,0.65416,0.88696,0.85584,1.50995,0.002872,0.002872,0.002872
110,4657.28,0.50741,0.40443,1.04895,0.78792,0.78602,0.83198,0.65917,0.88088,0.84509,1.50139,0.002806,0.002806,0.002806
111,4698.22,0.50331,0.38752,1.04196,0.7801,0.78803,0.83199,0.65527,0.88333,0.82805,1.50266,0.00274,0.00274,0.00274
112,4739.09,0.50003,0.39521,1.04171,0.83614,0.7486,0.83152,0.65635,0.88207,0.83841,1.50233,0.002674,0.002674,0.002674
113,4779.98,0.49961,0.39984,1.04158,0.80761,0.7714,0.82731,0.65218,0.88182,0.85282,1.50563,0.002608,0.002608,0.002608
114,4820.81,0.50153,0.39718,1.03918,0.8279,0.75329,0.82571,0.65324,0.881,0.87686,1.5091,0.002542,0.002542,0.002542
115,4861.72,0.49655,0.38751,1.038,0.80106,0.79462,0.8289,0.65409,0.87866,0.85818,1.51068,0.002476,0.002476,0.002476
116,4902.45,0.49092,0.38532,1.04009,0.87631,0.72728,0.82519,0.65152,0.88093,0.85781,1.51642,0.00241,0.00241,0.00241
117,4943.27,0.49812,0.39354,1.04216,0.78145,0.7905,0.82966,0.65401,0.88034,0.84785,1.51168,0.002344,0.002344,0.002344
118,4984.11,0.48868,0.38168,1.03709,0.8074,0.77898,0.82886,0.65231,0.88079,0.86899,1.52264,0.002278,0.002278,0.002278
119,5024.95,0.48648,0.37611,1.03256,0.79999,0.79237,0.82692,0.65239,0.87552,0.86308,1.51872,0.002212,0.002212,0.002212
120,5065.8,0.48109,0.37249,1.027,0.78969,0.79112,0.82737,0.65345,0.88293,0.85697,1.52482,0.002146,0.002146,0.002146
121,5106.63,0.47835,0.38351,1.02842,0.86065,0.73242,0.83008,0.65423,0.88381,0.8631,1.53437,0.00208,0.00208,0.00208
122,5147.44,0.48465,0.37668,1.03607,0.85408,0.72973,0.82516,0.65198,0.88383,0.8668,1.5304,0.002014,0.002014,0.002014
123,5188.3,0.47246,0.36616,1.02706,0.80772,0.7648,0.82327,0.65245,0.88457,0.86938,1.53133,0.001948,0.001948,0.001948
124,5229.04,0.46944,0.36714,1.02462,0.82839,0.76952,0.82524,0.6541,0.88385,0.86281,1.53487,0.001882,0.001882,0.001882
125,5269.83,0.46972,0.36356,1.02681,0.84884,0.75844,0.82535,0.65455,0.87973,0.85304,1.52719,0.001816,0.001816,0.001816
126,5310.62,0.46877,0.36081,1.02589,0.85564,0.76481,0.82454,0.65564,0.8795,0.85612,1.52604,0.00175,0.00175,0.00175
127,5351.47,0.46642,0.36393,1.02394,0.83881,0.76089,0.82592,0.65351,0.88252,0.85772,1.5322,0.001684,0.001684,0.001684
128,5392.34,0.46214,0.35418,1.02392,0.84961,0.76322,0.82613,0.65168,0.88341,0.85738,1.53451,0.001618,0.001618,0.001618
129,5433.15,0.46031,0.35407,1.01878,0.80543,0.79339,0.82669,0.64959,0.88219,0.85195,1.53558,0.001552,0.001552,0.001552
130,5474,0.46128,0.35032,1.01967,0.86713,0.74732,0.82389,0.647,0.8853,0.86075,1.53865,0.001486,0.001486,0.001486
131,5514.86,0.45161,0.34846,1.01747,0.87248,0.75068,0.82409,0.64624,0.88422,0.86348,1.53958,0.00142,0.00142,0.00142
132,5555.71,0.4602,0.3518,1.0218,0.86544,0.75318,0.82213,0.6456,0.88925,0.86202,1.54936,0.001354,0.001354,0.001354
133,5596.58,0.45041,0.34115,1.01408,0.8533,0.76344,0.81834,0.64429,0.89111,0.86509,1.55124,0.001288,0.001288,0.001288
134,5638.33,0.45201,0.34285,1.01939,0.83467,0.77273,0.81853,0.64211,0.89005,0.86948,1.55254,0.001222,0.001222,0.001222
135,5679.03,0.44456,0.33935,1.01219,0.82536,0.77986,0.82335,0.64759,0.88436,0.86629,1.54724,0.001156,0.001156,0.001156
136,5719.89,0.44581,0.33821,1.00936,0.83509,0.77711,0.82297,0.64598,0.88552,0.86188,1.54894,0.00109,0.00109,0.00109
137,5760.78,0.43994,0.33445,1.01104,0.84214,0.77736,0.82497,0.64892,0.88303,0.85218,1.54565,0.001024,0.001024,0.001024
138,5801.62,0.44041,0.33246,1.01268,0.84136,0.77837,0.82468,0.65001,0.88346,0.84994,1.55094,0.000958,0.000958,0.000958
139,5842.55,0.43781,0.32878,1.00808,0.82518,0.79202,0.82544,0.65043,0.88339,0.85091,1.5541,0.000892,0.000892,0.000892
140,5883.44,0.42745,0.32848,1.00696,0.81711,0.79407,0.82193,0.64834,0.8835,0.85279,1.55706,0.000826,0.000826,0.000826
141,5925.04,0.33547,0.20775,0.96453,0.81999,0.78606,0.819,0.64606,0.88385,0.85044,1.55602,0.00076,0.00076,0.00076
142,5965.89,0.32518,0.19804,0.95811,0.82011,0.78718,0.81753,0.64479,0.88947,0.86068,1.56243,0.000694,0.000694,0.000694
143,6006.77,0.32018,0.19387,0.94898,0.8278,0.77998,0.81535,0.64226,0.89195,0.87483,1.56414,0.000628,0.000628,0.000628
144,6047.51,0.31656,0.19424,0.94944,0.82886,0.77439,0.81413,0.64023,0.89558,0.87887,1.56929,0.000562,0.000562,0.000562
145,6088.35,0.31156,0.19115,0.94881,0.82776,0.7673,0.81451,0.6414,0.8984,0.88637,1.57293,0.000496,0.000496,0.000496
146,6129.27,0.31028,0.1876,0.9497,0.83169,0.76814,0.81465,0.63994,0.89884,0.88935,1.57488,0.00043,0.00043,0.00043
147,6170.21,0.3079,0.18644,0.94892,0.83422,0.76777,0.81278,0.63987,0.89539,0.88639,1.57238,0.000364,0.000364,0.000364
148,6211.2,0.30282,0.18382,0.93903,0.83385,0.7682,0.81142,0.63809,0.89323,0.88937,1.57234,0.000298,0.000298,0.000298
149,6251.97,0.30266,0.18187,0.94318,0.83283,0.76841,0.81082,0.63844,0.89123,0.89467,1.57226,0.000232,0.000232,0.000232
150,6292.72,0.30024,0.18,0.93692,0.83298,0.76819,0.81016,0.63774,0.89032,0.89638,1.57313,0.000166,0.000166,0.000166
