epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
26,1451.25,1.70264,1.70188,2.4905,0.76634,0.71994,0.79384,0.58362,1.94128,1.71611,3.08076,0.00835,0.00835,0.00835
27,1506.45,1.68925,1.68504,2.50751,0.82412,0.69675,0.81641,0.60419,1.91806,1.65796,3.00278,0.008284,0.008284,0.008284
28,1561.75,1.68054,1.60391,2.4763,0.8134,0.68861,0.81004,0.60351,1.93239,1.62232,3.00836,0.008218,0.008218,0.008218
29,1617.06,1.65533,1.6094,2.46174,0.73121,0.71451,0.78631,0.59738,1.86499,1.75297,2.97343,0.008152,0.008152,0.008152
30,1672.34,1.65057,1.59341,2.46274,0.76588,0.70856,0.80237,0.61826,1.80209,1.64636,2.88124,0.008086,0.008086,0.008086
31,1727.7,1.63426,1.55269,2.44808,0.80305,0.6987,0.79181,0.60244,1.84441,1.63984,2.99534,0.00802,0.00802,0.00802
32,1783.08,1.60357,1.48977,2.43621,0.74308,0.74221,0.77908,0.59233,1.85973,1.81258,2.97986,0.007954,0.007954,0.007954
33,1838.46,1.60069,1.50386,2.43208,0.76703,0.73812,0.79617,0.59484,1.89347,1.79454,3.01353,0.007888,0.007888,0.007888
34,1893.8,1.5836,1.46553,2.41765,0.80782,0.73324,0.81491,0.61805,1.85589,1.6392,2.94223,0.007822,0.007822,0.007822
35,1949.09,1.58231,1.45951,2.4139,0.73625,0.73842,0.78417,0.5861,1.91207,1.84531,3.08041,0.007756,0.007756,0.007756
36,2004.29,1.56343,1.4422,2.40333,0.75336,0.74315,0.80978,0.61802,1.85318,1.79154,2.95511,0.00769,0.00769,0.00769
37,2059.53,1.56085,1.41871,2.40702,0.77356,0.69837,0.78296,0.59184,1.87716,1.88566,3.04181,0.007624,0.007624,0.007624
38,2114.76,1.56993,1.42296,2.40643,0.80014,0.72231,0.80007,0.59596,1.92344,1.79707,3.07799,0.007558,0.007558,0.007558
39,2170.12,1.52163,1.36881,2.38293,0.73382,0.69979,0.76589,0.59175,1.81122,1.91254,2.95177,0.007492,0.007492,0.007492
40,2225.43,1.5063,1.36793,2.36612,0.77486,0.7758,0.82805,0.63526,1.84516,1.70379,2.99302,0.007426,0.007426,0.007426
41,2280.72,1.49614,1.30462,2.36184,0.79078,0.68751,0.7961,0.6008,1.87213,1.78361,3.01867,0.00736,0.00736,0.00736
42,2336,1.49071,1.33738,2.3609,0.79877,0.72993,0.81489,0.6204,1.87583,1.72524,2.98754,0.007294,0.007294,0.007294
43,2391.23,1.47886,1.28895,2.341,0.82305,0.72718,0.80236,0.61757,1.83718,1.71499,3.01215,0.007228,0.007228,0.007228
44,2446.45,1.47497,1.28461,2.34821,0.73807,0.7891,0.80806,0.61453,1.84966,1.80701,2.98359,0.007162,0.007162,0.007162
45,2501.69,1.45207,1.27481,2.3349,0.77519,0.71415,0.7932,0.60606,1.87357,1.82468,2.99102,0.007096,0.007096,0.007096
46,2556.88,1.45986,1.26107,2.33922,0.76132,0.74377,0.79926,0.61258,1.85327,1.79153,3.04158,0.00703,0.00703,0.00703
47,2612.13,1.44712,1.23405,2.33208,0.78346,0.70013,0.80634,0.61663,1.88336,1.71441,3.08709,0.006964,0.006964,0.006964
48,2667.42,1.43549,1.22126,2.3153,0.77604,0.75826,0.8002,0.61848,1.82113,1.87587,3.02734,0.006898,0.006898,0.006898
49,2722.61,1.43442,1.25696,2.33136,0.7926,0.72369,0.80288,0.61965,1.86172,1.79627,3.03026,0.006832,0.006832,0.006832
50,2777.85,1.41252,1.20022,2.30065,0.80886,0.74531,0.81745,0.62976,1.82359,1.70679,2.99246,0.006766,0.006766,0.006766
51,2833.07,1.40054,1.18984,2.29354,0.77605,0.73917,0.81772,0.6263,1.82436,1.78288,3.03045,0.0067,0.0067,0.0067
52,2888.3,1.39205,1.18212,2.29705,0.77286,0.75834,0.79488,0.62739,1.8521,1.802,3.02502,0.006634,0.006634,0.006634
53,2943.62,1.38807,1.18152,2.29269,0.78102,0.68233,0.785,0.60816,1.84837,1.82792,2.96753,0.006568,0.006568,0.006568
54,2998.84,1.35289,1.11824,2.27342,0.81161,0.75991,0.805,0.62405,1.82826,1.7471,3.02559,0.006502,0.006502,0.006502
55,3054.17,1.35082,1.15783,2.27076,0.82461,0.72293,0.80866,0.62984,1.8142,1.8065,2.98824,0.006436,0.006436,0.006436
56,3109.33,1.33904,1.11119,2.25886,0.8343,0.72771,0.80653,0.62125,1.81445,1.75993,3.0033,0.00637,0.00637,0.00637
57,3164.6,1.34711,1.13639,2.26995,0.80623,0.71679,0.79827,0.62127,1.81741,1.79646,2.9578,0.006304,0.006304,0.006304
58,3219.84,1.33305,1.11414,2.2442,0.77245,0.75484,0.79875,0.62901,1.79332,1.774,3.02929,0.006238,0.006238,0.006238
59,3275.04,1.31928,1.10462,2.25029,0.71778,0.74608,0.78089,0.60626,1.78569,1.94084,2.96554,0.006172,0.006172,0.006172
60,3330.32,1.31988,1.09328,2.24879,0.84419,0.75506,0.83584,0.64885,1.81328,1.65648,3.01288,0.006106,0.006106,0.006106
61,3385.58,1.31722,1.10017,2.24307,0.80268,0.75855,0.81425,0.63875,1.83746,1.80587,3.08727,0.00604,0.00604,0.00604
62,3440.82,1.29905,1.06261,2.24073,0.75899,0.7734,0.81394,0.63558,1.83119,1.83466,3.05614,0.005974,0.005974,0.005974
63,3496.08,1.31827,1.05949,2.25032,0.83106,0.68399,0.81183,0.64209,1.79405,1.76987,3.01716,0.005908,0.005908,0.005908
64,3551.32,1.28582,1.05678,2.22714,0.76702,0.76723,0.82351,0.63924,1.84517,1.78805,3.07377,0.005842,0.005842,0.005842
65,3606.53,1.2586,1.01725,2.21657,0.80703,0.71983,0.81552,0.64521,1.80135,1.8116,3.04457,0.005776,0.005776,0.005776
66,3661.66,1.25518,1.01895,2.20974,0.84216,0.74064,0.82965,0.65135,1.8056,1.75743,3.04746,0.00571,0.00571,0.00571
67,3716.98,1.24958,0.99596,2.20565,0.87418,0.69333,0.82133,0.63479,1.83985,1.77227,3.07544,0.005644,0.005644,0.005644
68,3772.14,1.24586,0.99856,2.20036,0.86262,0.71633,0.82755,0.6426,1.80796,1.78572,3.05533,0.005578,0.005578,0.005578
69,3827.34,1.23309,1.00367,2.20643,0.87185,0.69671,0.82227,0.63722,1.82937,1.75791,3.06506,0.005512,0.005512,0.005512
70,3882.57,1.24821,0.97997,2.20961,0.84662,0.74872,0.83532,0.64524,1.83332,1.78143,3.0863,0.005446,0.005446,0.005446
71,3937.74,1.22598,0.99686,2.20478,0.87826,0.73745,0.83796,0.64671,1.80455,1.67896,3.04458,0.00538,0.00538,0.00538
72,3992.87,1.22467,0.97881,2.19978,0.84546,0.73449,0.83852,0.64793,1.81106,1.61467,3.05629,0.005314,0.005314,0.005314
73,4048.17,1.22479,0.97274,2.19387,0.82336,0.74023,0.82328,0.63481,1.84425,1.79423,3.08931,0.005248,0.005248,0.005248
74,4103.37,1.22069,0.95682,2.19309,0.75944,0.75887,0.80999,0.62568,1.87068,1.82978,3.12178,0.005182,0.005182,0.005182
75,4158.63,1.20494,0.95932,2.18098,0.79263,0.74941,0.81317,0.63155,1.8661,1.7049,3.14715,0.005116,0.005116,0.005116
76,4213.9,1.2015,0.93841,2.17772,0.83853,0.74358,0.82691,0.64134,1.82179,1.72525,3.12401,0.00505,0.00505,0.00505
77,4269.14,1.18763,0.93144,2.17247,0.83911,0.73958,0.8097,0.63442,1.7968,1.82021,3.11813,0.004984,0.004984,0.004984
78,4324.38,1.17524,0.9294,2.17141,0.81404,0.71847,0.81576,0.63071,1.82713,1.89618,3.13606,0.004918,0.004918,0.004918
79,4379.67,1.16557,0.9082,2.16209,0.77378,0.76871,0.804,0.62657,1.84179,1.87777,3.13657,0.004852,0.004852,0.004852
80,4434.92,1.16279,0.9098,2.16491,0.78239,0.76099,0.81,0.62425,1.81326,1.8293,3.13358,0.004786,0.004786,0.004786
81,4490.13,1.16487,0.91846,2.15689,0.77759,0.75012,0.80968,0.62545,1.82887,1.84725,3.13412,0.00472,0.00472,0.00472
82,4545.47,1.15362,0.90777,2.15817,0.79848,0.7169,0.80684,0.62635,1.81917,1.97873,3.10807,0.004654,0.004654,0.004654
83,4600.79,1.15354,0.86647,2.15518,0.78894,0.71794,0.80093,0.62717,1.8056,1.97656,3.08352,0.004588,0.004588,0.004588
84,4656.1,1.13348,0.86918,2.14311,0.7711,0.72804,0.80714,0.63029,1.84647,1.92305,3.18683,0.004522,0.004522,0.004522
85,4711.36,1.14061,0.87938,2.14867,0.82644,0.71612,0.80932,0.62864,1.85855,1.9189,3.19284,0.004456,0.004456,0.004456
86,4766.53,1.1257,0.86753,2.13617,0.82832,0.70941,0.8087,0.63069,1.82792,1.83688,3.105,0.00439,0.00439,0.00439
87,4821.79,1.14231,0.86795,2.14481,0.75488,0.75281,0.80753,0.63214,1.79445,1.81242,3.09827,0.004324,0.004324,0.004324
88,4877.07,1.12612,0.85833,2.13754,0.78432,0.76908,0.82501,0.64581,1.78662,1.68442,3.08916,0.004258,0.004258,0.004258
89,4932.45,1.11233,0.84719,2.13387,0.83615,0.72805,0.82936,0.64443,1.81333,1.73286,3.14914,0.004192,0.004192,0.004192
90,4987.7,1.10375,0.83367,2.12809,0.76202,0.78985,0.82404,0.64751,1.80683,1.82671,3.12851,0.004126,0.004126,0.004126
91,5042.93,1.09701,0.81938,2.11951,0.79422,0.75989,0.82413,0.64502,1.8401,1.82623,3.16986,0.00406,0.00406,0.00406
92,5098.1,1.09009,0.82419,2.12099,0.78587,0.76097,0.81656,0.63851,1.84557,1.83375,3.18614,0.003994,0.003994,0.003994
93,5153.31,1.07872,0.78983,2.11102,0.73821,0.78088,0.81809,0.63795,1.83747,1.90401,3.16027,0.003928,0.003928,0.003928
94,5208.5,1.08014,0.82036,2.11433,0.74059,0.7865,0.81643,0.64782,1.78438,1.8598,3.09262,0.003862,0.003862,0.003862
95,5263.78,1.05655,0.79144,2.10353,0.80725,0.73953,0.81117,0.64101,1.79692,1.84503,3.11748,0.003796,0.003796,0.003796
96,5319.02,1.0703,0.81196,2.10457,0.76974,0.75144,0.80894,0.63178,1.81898,1.8271,3.13534,0.00373,0.00373,0.00373
97,5374.31,1.06727,0.79876,2.11057,0.79477,0.7853,0.82114,0.64466,1.78808,1.7822,3.11507,0.003664,0.003664,0.003664
98,5429.6,1.0491,0.77284,2.09264,0.83485,0.7258,0.81853,0.63952,1.79025,1.78467,3.12994,0.003598,0.003598,0.003598
99,5484.87,1.05845,0.78805,2.10561,0.80167,0.78517,0.8241,0.64588,1.80486,1.75046,3.13312,0.003532,0.003532,0.003532
100,5540.14,1.03598,0.76047,2.0839,0.77054,0.77816,0.8143,0.63587,1.79637,1.81103,3.13805,0.003466,0.003466,0.003466
101,5595.45,1.03922,0.75365,2.09063,0.83276,0.72297,0.808,0.63137,1.82963,1.85574,3.19964,0.0034,0.0034,0.0034
102,5650.73,1.01668,0.74364,2.07277,0.82458,0.73187,0.8145,0.63591,1.8255,1.83946,3.20871,0.003334,0.003334,0.003334
103,5705.98,1.04041,0.74819,2.0889,0.81036,0.75029,0.82259,0.64204,1.83818,1.82798,3.20223,0.003268,0.003268,0.003268
104,5761.21,0.99574,0.71753,2.06295,0.79507,0.74555,0.81845,0.64184,1.82336,1.8396,3.22669,0.003202,0.003202,0.003202
105,5816.53,1.01722,0.74416,2.07797,0.79769,0.71994,0.8103,0.63352,1.83313,1.8674,3.22248,0.003136,0.003136,0.003136
106,5871.69,1.01942,0.74115,2.08675,0.80493,0.71647,0.81132,0.63259,1.81719,1.87926,3.20347,0.00307,0.00307,0.00307
107,5926.86,0.99533,0.71285,2.07302,0.74757,0.77904,0.81143,0.63584,1.81883,1.9008,3.20003,0.003004,0.003004,0.003004
108,5982.06,0.99911,0.71228,2.07247,0.77063,0.76634,0.80508,0.63058,1.80315,1.96215,3.16931,0.002938,0.002938,0.002938
109,6037.24,0.98929,0.7157,2.05996,0.77344,0.76676,0.81484,0.63802,1.82014,1.89987,3.2181,0.002872,0.002872,0.002872
110,6092.42,0.98532,0.69637,2.07004,0.74849,0.78632,0.81201,0.63906,1.81929,1.92066,3.21142,0.002806,0.002806,0.002806
111,6147.69,0.97448,0.6752,2.061,0.82844,0.72994,0.81084,0.6386,1.8148,1.89055,3.19578,0.00274,0.00274,0.00274
112,6203.01,0.9739,0.6967,2.05802,0.79139,0.76506,0.81358,0.6381,1.81335,1.87081,3.17665,0.002674,0.002674,0.002674
113,6258.33,0.97419,0.69896,2.0537,0.76927,0.76652,0.8169,0.64229,1.81093,1.83065,3.20109,0.002608,0.002608,0.002608
114,6313.56,0.96903,0.68927,2.04264,0.77126,0.7631,0.82045,0.63778,1.81776,1.80303,3.22245,0.002542,0.002542,0.002542
115,6368.77,0.95837,0.66972,2.0452,0.78038,0.74297,0.8214,0.64407,1.81292,1.79656,3.22,0.002476,0.002476,0.002476
116,6423.98,0.95428,0.67655,2.05134,0.83832,0.71212,0.82736,0.65169,1.81465,1.79091,3.21883,0.00241,0.00241,0.00241
117,6479.26,0.95936,0.68151,2.05288,0.79678,0.75435,0.82528,0.65229,1.81273,1.7784,3.21667,0.002344,0.002344,0.002344
118,6534.59,0.93701,0.66033,2.04228,0.86712,0.7034,0.82576,0.65189,1.81364,1.78792,3.21803,0.002278,0.002278,0.002278
119,6590.27,0.92708,0.6554,2.03262,0.85612,0.72761,0.82414,0.65113,1.81954,1.79308,3.24118,0.002212,0.002212,0.002212
120,6645.68,0.93513,0.64924,2.03068,0.83949,0.72793,0.82045,0.64477,1.82398,1.8181,3.2415,0.002146,0.002146,0.002146
121,6700.97,0.92212,0.66092,2.02755,0.78487,0.74722,0.81542,0.64029,1.82642,1.88266,3.26247,0.00208,0.00208,0.00208
122,6756.24,0.93573,0.6516,2.03649,0.76933,0.76811,0.81865,0.64199,1.81914,1.87883,3.2578,0.002014,0.002014,0.002014
123,6811.59,0.8952,0.62432,2.01591,0.84452,0.70757,0.82506,0.64625,1.81403,1.88184,3.25266,0.001948,0.001948,0.001948
124,6866.78,0.90425,0.63498,2.01953,0.8146,0.72708,0.81907,0.64313,1.81551,1.92119,3.25491,0.001882,0.001882,0.001882
125,6922.06,0.89761,0.62496,2.01908,0.80314,0.71005,0.81322,0.6393,1.8163,1.92969,3.26226,0.001816,0.001816,0.001816
126,6977.28,0.90414,0.6237,2.02174,0.8214,0.69984,0.81388,0.64458,1.81105,1.94964,3.25957,0.00175,0.00175,0.00175
127,7032.58,0.89542,0.61951,2.01767,0.80336,0.73601,0.81318,0.64165,1.81653,1.92738,3.27561,0.001684,0.001684,0.001684
128,7087.88,0.88267,0.61,2.0156,0.79353,0.7374,0.81741,0.6455,1.81505,1.93568,3.27281,0.001618,0.001618,0.001618
129,7143.07,0.87875,0.61385,2.00493,0.79331,0.7299,0.81649,0.64209,1.81139,1.93433,3.27061,0.001552,0.001552,0.001552
130,7198.28,0.87492,0.59416,2.00398,0.82028,0.7175,0.82007,0.64685,1.81144,1.94276,3.26869,0.001486,0.001486,0.001486
131,7253.56,0.86547,0.59134,2.00218,0.83479,0.72095,0.81967,0.64292,1.8206,1.93914,3.27392,0.00142,0.00142,0.00142
132,7308.89,0.87305,0.60267,2.00674,0.7847,0.74487,0.82407,0.65036,1.81414,1.91976,3.26629,0.001354,0.001354,0.001354
133,7364.27,0.85801,0.57833,1.99427,0.84929,0.70355,0.81661,0.64604,1.81326,1.93497,3.27047,0.001288,0.001288,0.001288
134,7419.61,0.85492,0.57635,1.99881,0.77593,0.75388,0.82264,0.64594,1.82231,1.92632,3.27005,0.001222,0.001222,0.001222
135,7474.93,0.83201,0.57309,1.98472,0.83726,0.72479,0.82402,0.64938,1.82359,1.93772,3.2816,0.001156,0.001156,0.001156
136,7530.23,0.84496,0.56682,1.98694,0.84579,0.72332,0.82032,0.65015,1.82371,1.95137,3.29275,0.00109,0.00109,0.00109
137,7585.5,0.83732,0.55921,1.98938,0.83938,0.71298,0.82268,0.64983,1.82062,1.95407,3.2851,0.001024,0.001024,0.001024
138,7640.75,0.83432,0.5518,1.99129,0.7833,0.76578,0.82253,0.6486,1.82386,1.96181,3.28773,0.000958,0.000958,0.000958
139,7695.98,0.82822,0.54645,1.97936,0.81647,0.73509,0.81752,0.64698,1.8209,1.98462,3.28342,0.000892,0.000892,0.000892
140,7751.19,0.81525,0.54732,1.9806,0.81148,0.75184,0.81944,0.64774,1.81644,1.98674,3.2748,0.000826,0.000826,0.000826
141,7806.81,0.58475,0.27232,1.86407,0.81123,0.75021,0.81914,0.64939,1.817,1.97706,3.28594,0.00076,0.00076,0.00076
142,7861.59,0.56573,0.25615,1.84741,0.80177,0.75298,0.81362,0.6437,1.81789,1.98703,3.29343,0.000694,0.000694,0.000694
143,7916.38,0.56369,0.25408,1.83736,0.80538,0.75635,0.81183,0.64304,1.81658,1.97194,3.30009,0.000628,0.000628,0.000628
144,7971.12,0.55439,0.25342,1.83764,0.79637,0.76467,0.81503,0.64606,1.82106,1.97728,3.31573,0.000562,0.000562,0.000562
145,8025.86,0.54667,0.24434,1.84463,0.77007,0.775,0.80889,0.64266,1.81637,1.98734,3.31074,0.000496,0.000496,0.000496
146,8080.52,0.54035,0.24544,1.84218,0.78231,0.76731,0.81027,0.6421,1.81403,1.97853,3.31033,0.00043,0.00043,0.00043
147,8135.27,0.53834,0.23987,1.83831,0.78139,0.7669,0.81119,0.64075,1.81147,1.9801,3.30794,0.000364,0.000364,0.000364
148,8189.94,0.52973,0.23563,1.82488,0.85194,0.7178,0.81157,0.6414,1.80831,1.9786,3.3076,0.000298,0.000298,0.000298
149,8244.73,0.52425,0.23009,1.82685,0.79723,0.75372,0.81064,0.6441,1.80624,1.97602,3.30827,0.000232,0.000232,0.000232
150,8299.61,0.52564,0.2326,1.8205,0.798,0.74878,0.81264,0.64572,1.80636,1.97985,3.3067,0.000166,0.000166,0.000166
