epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
92,6911.09,0.45288,0.35353,1.01906,0.82501,0.76265,0.8316,0.64649,0.91086,0.8341,1.61075,0.003994,0.003994,0.003994
93,6985.56,0.4518,0.33937,1.01564,0.77723,0.8015,0.82703,0.6438,0.91013,0.86363,1.60791,0.003928,0.003928,0.003928
94,7059.91,0.45263,0.35334,1.01962,0.78872,0.77766,0.82906,0.64501,0.903,0.85981,1.59431,0.003862,0.003862,0.003862
95,7134.21,0.44231,0.34186,1.0151,0.77209,0.78583,0.82628,0.63639,0.91069,0.8591,1.62037,0.003796,0.003796,0.003796
96,7208.47,0.44763,0.34499,1.01537,0.83134,0.74106,0.8339,0.6458,0.90932,0.8161,1.62295,0.00373,0.00373,0.00373
97,7282.88,0.44583,0.34469,1.0197,0.79437,0.76558,0.82538,0.64364,0.91236,0.86459,1.62446,0.003664,0.003664,0.003664
98,7357.23,0.4369,0.33575,1.00798,0.83687,0.72978,0.81249,0.63282,0.9048,0.86712,1.62026,0.003598,0.003598,0.003598
99,7431.75,0.44062,0.33411,1.01407,0.74035,0.80266,0.82011,0.63956,0.90028,0.86114,1.61643,0.003532,0.003532,0.003532
100,7506.33,0.43524,0.32483,1.00862,0.7701,0.7984,0.82199,0.63906,0.90196,0.86817,1.62836,0.003466,0.003466,0.003466
101,7580.92,0.43696,0.3278,1.0092,0.78677,0.76865,0.82543,0.64404,0.89684,0.85594,1.62436,0.0034,0.0034,0.0034
102,7655.49,0.42437,0.32445,1.00097,0.8321,0.736,0.82572,0.64253,0.89883,0.81291,1.63867,0.003334,0.003334,0.003334
103,7730.09,0.42918,0.32545,1.00423,0.86422,0.72315,0.82467,0.6463,0.89017,0.82652,1.60706,0.003268,0.003268,0.003268
104,7804.68,0.41293,0.31083,0.99514,0.84164,0.74889,0.82583,0.6465,0.90173,0.8326,1.6249,0.003202,0.003202,0.003202
105,7879.25,0.42547,0.31817,1.00545,0.78169,0.7896,0.83236,0.65283,0.90258,0.84236,1.61923,0.003136,0.003136,0.003136
106,7953.82,0.42407,0.31928,1.00722,0.79225,0.77443,0.82716,0.64709,0.91037,0.85681,1.63132,0.00307,0.00307,0.00307
107,8028.52,0.41398,0.30931,0.99994,0.82243,0.74724,0.82459,0.64163,0.9141,0.85804,1.64292,0.003004,0.003004,0.003004
108,8103.25,0.41477,0.29894,0.99922,0.79337,0.77091,0.82987,0.64687,0.91462,0.84927,1.64068,0.002938,0.002938,0.002938
109,8177.92,0.41259,0.30475,0.99638,0.79251,0.76629,0.82819,0.64696,0.90073,0.86925,1.63523,0.002872,0.002872,0.002872
110,8252.46,0.40754,0.30521,0.99738,0.78464,0.773,0.82133,0.64491,0.90634,0.89412,1.65084,0.002806,0.002806,0.002806
111,8327,0.40461,0.29176,0.99235,0.84787,0.71032,0.81688,0.64099,0.91461,0.8791,1.66328,0.00274,0.00274,0.00274
112,8401.52,0.40226,0.30171,0.99355,0.8323,0.70933,0.81528,0.63569,0.91525,0.89385,1.65949,0.002674,0.002674,0.002674
113,8476.44,0.40488,0.29813,0.99169,0.8543,0.70209,0.81577,0.63874,0.90659,0.88915,1.6528,0.002608,0.002608,0.002608
114,8550.93,0.40372,0.29298,0.98784,0.80617,0.74575,0.82455,0.64413,0.907,0.87368,1.64898,0.002542,0.002542,0.002542
115,8625.34,0.39748,0.28607,0.98736,0.83221,0.72491,0.82596,0.64549,0.9058,0.87154,1.64954,0.002476,0.002476,0.002476
116,8699.81,0.39615,0.29114,0.99116,0.80188,0.76868,0.82923,0.64768,0.90978,0.85018,1.65699,0.00241,0.00241,0.00241
117,8774.38,0.39544,0.28943,0.9885,0.80221,0.76367,0.83134,0.64763,0.92568,0.84306,1.68716,0.002344,0.002344,0.002344
118,8848.95,0.39234,0.28082,0.98863,0.84808,0.73175,0.82693,0.64103,0.91646,0.83421,1.67261,0.002278,0.002278,0.002278
119,8923.36,0.3883,0.28282,0.98225,0.82354,0.74152,0.82618,0.64558,0.92111,0.84387,1.67906,0.002212,0.002212,0.002212
120,8997.92,0.38589,0.27805,0.9793,0.86947,0.70222,0.82466,0.6398,0.93544,0.86404,1.70226,0.002146,0.002146,0.002146
121,9072.49,0.38248,0.28311,0.97899,0.78954,0.76283,0.82664,0.63933,0.94286,0.84906,1.7213,0.00208,0.00208,0.00208
122,9146.95,0.38494,0.27594,0.98587,0.78236,0.75958,0.82178,0.63692,0.93926,0.85927,1.71032,0.002014,0.002014,0.002014
123,9221.23,0.3757,0.26825,0.97887,0.7738,0.77975,0.82424,0.64157,0.92974,0.87091,1.69014,0.001948,0.001948,0.001948
124,9295.72,0.3749,0.26525,0.97588,0.76972,0.76817,0.82353,0.63815,0.93551,0.87046,1.69986,0.001882,0.001882,0.001882
125,9370.18,0.37612,0.2674,0.97985,0.75051,0.78436,0.81869,0.63633,0.92107,0.89621,1.67018,0.001816,0.001816,0.001816
126,9444.54,0.37486,0.26606,0.97956,0.79368,0.74304,0.81867,0.63622,0.92173,0.90177,1.6697,0.00175,0.00175,0.00175
127,9519.1,0.37207,0.26456,0.97676,0.81436,0.74741,0.82129,0.6387,0.92282,0.89916,1.6741,0.001684,0.001684,0.001684
128,9593.63,0.36619,0.25727,0.97557,0.80234,0.75698,0.81653,0.6356,0.91427,0.9037,1.6633,0.001618,0.001618,0.001618
129,9668.19,0.36952,0.25966,0.9716,0.79236,0.75906,0.81797,0.63779,0.91391,0.89374,1.67035,0.001552,0.001552,0.001552
130,9742.78,0.36232,0.25494,0.97051,0.77672,0.78357,0.81679,0.63727,0.92086,0.8705,1.68619,0.001486,0.001486,0.001486
131,9817.4,0.3572,0.25007,0.96867,0.80778,0.76429,0.81697,0.63589,0.92737,0.87473,1.69882,0.00142,0.00142,0.00142
132,9892.01,0.36149,0.25486,0.97134,0.78994,0.7808,0.8186,0.63674,0.92441,0.88889,1.69562,0.001354,0.001354,0.001354
133,9966.48,0.35657,0.24534,0.96686,0.79004,0.77014,0.81806,0.6387,0.92669,0.89342,1.70033,0.001288,0.001288,0.001288
134,10040.9,0.35537,0.24996,0.9696,0.76196,0.79565,0.81528,0.63702,0.92602,0.89796,1.6995,0.001222,0.001222,0.001222
135,10115.3,0.34845,0.24509,0.96495,0.78659,0.77906,0.81411,0.63406,0.92493,0.8995,1.6971,0.001156,0.001156,0.001156
136,10189.7,0.351,0.24152,0.96181,0.79638,0.77471,0.81713,0.63432,0.92995,0.88408,1.70327,0.00109,0.00109,0.00109
137,10264.1,0.34441,0.24018,0.96257,0.80356,0.7694,0.81734,0.63283,0.92552,0.87112,1.70984,0.001024,0.001024,0.001024
138,10338.6,0.34286,0.23862,0.96421,0.8014,0.76587,0.81833,0.63719,0.92007,0.86759,1.70872,0.000958,0.000958,0.000958
139,10413,0.34369,0.23351,0.96016,0.78263,0.78342,0.81969,0.6361,0.91437,0.86431,1.69888,0.000892,0.000892,0.000892
140,10487.4,0.33582,0.23452,0.95978,0.79208,0.77819,0.82208,0.63905,0.91864,0.85989,1.70552,0.000826,0.000826,0.000826
141,10562.4,0.25538,0.14016,0.90848,0.7952,0.77675,0.82054,0.63819,0.91691,0.87253,1.69964,0.00076,0.00076,0.00076
142,10636.8,0.25053,0.13626,0.90484,0.79057,0.79607,0.82272,0.6404,0.92099,0.89014,1.70661,0.000694,0.000694,0.000694
143,10711,0.24724,0.13361,0.89963,0.79133,0.78491,0.82249,0.63906,0.92107,0.89261,1.70911,0.000628,0.000628,0.000628
144,10785.4,0.24305,0.13133,0.89884,0.80157,0.77328,0.82154,0.63872,0.91858,0.89779,1.70609,0.000562,0.000562,0.000562
145,10859.6,0.24043,0.12942,0.90316,0.76923,0.7921,0.81914,0.63541,0.91624,0.89222,1.70158,0.000496,0.000496,0.000496
146,10933.9,0.23818,0.12633,0.90162,0.76763,0.78687,0.81645,0.63304,0.91476,0.89584,1.69738,0.00043,0.00043,0.00043
147,11008.1,0.23727,0.12682,0.90002,0.80166,0.75797,0.81546,0.63196,0.91154,0.89969,1.69198,0.000364,0.000364,0.000364
148,11082.3,0.23316,0.12382,0.89443,0.76394,0.7938,0.81462,0.63251,0.91162,0.90209,1.69338,0.000298,0.000298,0.000298
149,11156.6,0.23172,0.12284,0.89665,0.7966,0.75596,0.8139,0.63407,0.91251,0.90461,1.69547,0.000232,0.000232,0.000232
150,11230.7,0.23145,0.1218,0.89186,0.79758,0.75579,0.81586,0.63456,0.91377,0.91295,1.69798,0.000166,0.000166,0.000166
