epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
82,7740.26,0.52129,0.43561,1.07586,0.79921,0.76679,0.81993,0.64299,0.89433,0.83711,1.58632,0.004654,0.004654,0.004654
83,7833.39,0.52194,0.42462,1.07354,0.80415,0.75781,0.8308,0.64795,0.91143,0.82803,1.61797,0.004588,0.004588,0.004588
84,7926.52,0.51269,0.42192,1.07014,0.83189,0.73155,0.80996,0.62917,0.90826,0.87067,1.59615,0.004522,0.004522,0.004522
85,8019.96,0.51319,0.41962,1.07191,0.81529,0.74355,0.81989,0.64106,0.8963,0.85935,1.57514,0.004456,0.004456,0.004456
86,8113.29,0.50565,0.41402,1.06449,0.79307,0.77492,0.83946,0.65452,0.90545,0.79337,1.60372,0.00439,0.00439,0.00439
87,8206.83,0.50813,0.41183,1.06667,0.80514,0.73765,0.82489,0.64871,0.89445,0.81258,1.60388,0.004324,0.004324,0.004324
88,8300.21,0.50201,0.4103,1.06176,0.81061,0.76503,0.82892,0.64843,0.89547,0.815,1.59882,0.004258,0.004258,0.004258
89,8393.36,0.50158,0.4097,1.06508,0.82877,0.75138,0.82235,0.64174,0.90333,0.83269,1.60309,0.004192,0.004192,0.004192
90,8486.46,0.49346,0.4036,1.05624,0.79477,0.76255,0.82865,0.64084,0.90694,0.84348,1.61259,0.004126,0.004126,0.004126
91,8579.64,0.49243,0.39926,1.05328,0.77548,0.7996,0.841,0.65048,0.90686,0.82547,1.59779,0.00406,0.00406,0.00406
92,8672.85,0.49221,0.39158,1.05527,0.83934,0.73041,0.84087,0.65826,0.89624,0.79437,1.58497,0.003994,0.003994,0.003994
93,8766.29,0.4836,0.3812,1.04995,0.82989,0.77794,0.83696,0.65705,0.89954,0.80506,1.60506,0.003928,0.003928,0.003928
94,8859.46,0.48755,0.39177,1.0531,0.83746,0.79343,0.84741,0.65894,0.90613,0.78104,1.61249,0.003862,0.003862,0.003862
95,8953.01,0.4747,0.38152,1.04793,0.85255,0.75559,0.84948,0.66032,0.915,0.79333,1.62576,0.003796,0.003796,0.003796
96,9046.41,0.47746,0.3835,1.05041,0.85339,0.7411,0.84606,0.65769,0.89881,0.7897,1.61348,0.00373,0.00373,0.00373
97,9139.58,0.47591,0.38731,1.04873,0.83376,0.75336,0.83782,0.65544,0.89508,0.84141,1.62148,0.003664,0.003664,0.003664
98,9232.69,0.46941,0.37303,1.04152,0.7731,0.79972,0.82656,0.64757,0.89888,0.86003,1.6135,0.003598,0.003598,0.003598
99,9325.8,0.47622,0.37481,1.04853,0.75882,0.78473,0.82002,0.63792,0.9059,0.85692,1.62607,0.003532,0.003532,0.003532
100,9418.87,0.46814,0.37094,1.03973,0.77331,0.77395,0.82388,0.64083,0.9069,0.86568,1.63428,0.003466,0.003466,0.003466
101,9512.03,0.46824,0.3616,1.04216,0.73236,0.80814,0.8279,0.64617,0.90117,0.84476,1.62991,0.0034,0.0034,0.0034
102,9605.17,0.46125,0.36122,1.03736,0.82782,0.7263,0.83654,0.65133,0.89441,0.81843,1.61826,0.003334,0.003334,0.003334
103,9698.32,0.46174,0.35989,1.03697,0.84951,0.68963,0.82388,0.64466,0.9026,0.83164,1.62122,0.003268,0.003268,0.003268
104,9791.48,0.44412,0.34547,1.02724,0.87732,0.6897,0.83069,0.6516,0.89662,0.86335,1.62065,0.003202,0.003202,0.003202
105,9884.6,0.45381,0.35538,1.03641,0.81886,0.74724,0.82716,0.65387,0.89789,0.87023,1.62183,0.003136,0.003136,0.003136
106,9977.62,0.45899,0.35883,1.04013,0.81859,0.73485,0.82137,0.64357,0.89778,0.87916,1.6254,0.00307,0.00307,0.00307
107,10070.7,0.44396,0.34574,1.02998,0.82952,0.74427,0.81587,0.64223,0.90831,0.89302,1.65891,0.003004,0.003004,0.003004
108,10163.9,0.44692,0.34028,1.03301,0.86329,0.73678,0.82145,0.64675,0.89786,0.86246,1.64293,0.002938,0.002938,0.002938
109,10257.1,0.44508,0.34339,1.02916,0.83642,0.7715,0.82589,0.64921,0.90248,0.83677,1.64101,0.002872,0.002872,0.002872
110,10350.3,0.43767,0.34059,1.02715,0.81612,0.7861,0.83063,0.64587,0.92005,0.83552,1.65572,0.002806,0.002806,0.002806
111,10443.5,0.43533,0.32751,1.02509,0.81468,0.75374,0.8236,0.64264,0.91398,0.84672,1.64656,0.00274,0.00274,0.00274
112,10536.6,0.43297,0.33337,1.02259,0.84262,0.72297,0.81873,0.63392,0.92046,0.85369,1.65647,0.002674,0.002674,0.002674
113,10629.6,0.43959,0.33654,1.02743,0.75679,0.79927,0.81721,0.6364,0.91355,0.85413,1.66373,0.002608,0.002608,0.002608
114,10722.8,0.43569,0.33554,1.01791,0.77206,0.80619,0.82231,0.63938,0.90763,0.83962,1.66509,0.002542,0.002542,0.002542
115,10815.9,0.42733,0.32485,1.01792,0.79226,0.76858,0.82347,0.63964,0.91659,0.84858,1.67639,0.002476,0.002476,0.002476
116,10909,0.42564,0.32648,1.02065,0.82695,0.7329,0.82358,0.64355,0.913,0.8506,1.6703,0.00241,0.00241,0.00241
117,11002,0.42472,0.32639,1.01786,0.81367,0.75809,0.8267,0.64594,0.90837,0.85624,1.66503,0.002344,0.002344,0.002344
118,11095.1,0.42107,0.31304,1.01915,0.79528,0.77986,0.82464,0.64403,0.91263,0.85852,1.66591,0.002278,0.002278,0.002278
119,11188.3,0.41846,0.31374,1.01443,0.76619,0.80248,0.82159,0.64112,0.91524,0.85782,1.67537,0.002212,0.002212,0.002212
120,11281.3,0.41478,0.3072,1.01034,0.75948,0.80545,0.82202,0.64255,0.91017,0.86123,1.67066,0.002146,0.002146,0.002146
121,11374.5,0.41329,0.31432,1.01082,0.7884,0.79484,0.8263,0.65072,0.90897,0.83979,1.67025,0.00208,0.00208,0.00208
122,11467.6,0.41254,0.30783,1.01476,0.79871,0.79056,0.82922,0.65228,0.90548,0.84152,1.66677,0.002014,0.002014,0.002014
123,11560.9,0.40002,0.30004,1.00528,0.80088,0.79817,0.82955,0.65092,0.90668,0.83203,1.67217,0.001948,0.001948,0.001948
124,11654.1,0.40153,0.30001,1.00284,0.81003,0.7959,0.83191,0.65231,0.91186,0.82415,1.68316,0.001882,0.001882,0.001882
125,11747.2,0.40086,0.29444,1.00642,0.80219,0.7963,0.83497,0.65364,0.90841,0.82243,1.6766,0.001816,0.001816,0.001816
126,11840.2,0.4033,0.29589,1.00799,0.80643,0.78143,0.83074,0.6522,0.91059,0.84689,1.67615,0.00175,0.00175,0.00175
127,11933.3,0.39606,0.29445,1.00188,0.81214,0.77139,0.82927,0.65062,0.91592,0.85826,1.68687,0.001684,0.001684,0.001684
128,12026.4,0.39485,0.28774,1.0017,0.80959,0.77981,0.82786,0.6465,0.915,0.8612,1.68622,0.001618,0.001618,0.001618
129,12119.5,0.39345,0.28917,0.99688,0.79931,0.78475,0.82544,0.6438,0.91971,0.87277,1.6913,0.001552,0.001552,0.001552
130,12212.7,0.39024,0.28855,0.99618,0.79396,0.79111,0.82712,0.64473,0.91652,0.85796,1.68801,0.001486,0.001486,0.001486
131,12305.8,0.38198,0.27634,0.99248,0.7928,0.78322,0.82903,0.64535,0.91987,0.84594,1.69773,0.00142,0.00142,0.00142
132,12398.8,0.38958,0.28228,0.99825,0.79408,0.78729,0.8285,0.64536,0.92154,0.85421,1.70194,0.001354,0.001354,0.001354
133,12492,0.3792,0.27374,0.99102,0.79332,0.78067,0.82521,0.64348,0.92419,0.86251,1.7085,0.001288,0.001288,0.001288
134,12585.1,0.38306,0.27447,0.99481,0.82313,0.75758,0.82388,0.64344,0.92392,0.86437,1.7106,0.001222,0.001222,0.001222
135,12678.2,0.37572,0.27298,0.99012,0.80526,0.76753,0.82232,0.64178,0.9224,0.86642,1.70732,0.001156,0.001156,0.001156
136,12771.2,0.38047,0.27125,0.99164,0.76988,0.79723,0.82154,0.64213,0.91954,0.86061,1.70404,0.00109,0.00109,0.00109
137,12864.4,0.36984,0.26938,0.98775,0.78457,0.78119,0.81871,0.64014,0.92012,0.86682,1.70713,0.001024,0.001024,0.001024
138,12957.4,0.36881,0.2608,0.98677,0.8135,0.75752,0.81964,0.64124,0.92018,0.86704,1.70738,0.000958,0.000958,0.000958
139,13050.4,0.37043,0.26132,0.98579,0.79073,0.77771,0.8205,0.64162,0.92148,0.86561,1.71134,0.000892,0.000892,0.000892
140,13143.4,0.36054,0.26147,0.98489,0.82991,0.7487,0.82068,0.64145,0.91749,0.85863,1.70462,0.000826,0.000826,0.000826
141,13237.3,0.26929,0.13912,0.91849,0.82144,0.74444,0.81799,0.64023,0.92107,0.8654,1.70859,0.00076,0.00076,0.00076
142,13330.3,0.26044,0.13507,0.91145,0.79318,0.763,0.81926,0.64054,0.91953,0.87414,1.70226,0.000694,0.000694,0.000694
143,13423.3,0.26132,0.13153,0.90659,0.79437,0.76198,0.82102,0.64205,0.92109,0.86668,1.7016,0.000628,0.000628,0.000628
144,13516.2,0.25578,0.13182,0.9058,0.8363,0.73293,0.82016,0.64175,0.9227,0.86858,1.70513,0.000562,0.000562,0.000562
145,13609.2,0.25071,0.12773,0.90728,0.84165,0.73503,0.82123,0.64334,0.92028,0.86916,1.70374,0.000496,0.000496,0.000496
146,13702.1,0.24916,0.12683,0.90505,0.83998,0.73321,0.82039,0.6416,0.91597,0.87281,1.69708,0.00043,0.00043,0.00043
147,13795.1,0.24817,0.12663,0.90723,0.84108,0.73164,0.82257,0.64281,0.91591,0.88765,1.69981,0.000364,0.000364,0.000364
148,13888,0.24498,0.12356,0.90103,0.78198,0.77214,0.82315,0.64186,0.91401,0.88246,1.69655,0.000298,0.000298,0.000298
149,13981,0.24248,0.12279,0.9022,0.78704,0.76973,0.82375,0.64261,0.91747,0.88226,1.70189,0.000232,0.000232,0.000232
150,14073.9,0.24222,0.12248,0.89736,0.78891,0.77031,0.82118,0.64153,0.9142,0.90191,1.6956,0.000166,0.000166,0.000166
