epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,2987.91,0.72577,0.69671,1.20536,0.80749,0.73978,0.81241,0.63201,0.89577,0.79976,1.45831,0.007162,0.007162,0.007162
45,3055.45,0.72595,0.68012,1.20109,0.81101,0.70748,0.78296,0.61161,0.87726,0.8428,1.46987,0.007096,0.007096,0.007096
46,3123.06,0.71659,0.67195,1.20071,0.74262,0.79689,0.80866,0.63111,0.86987,0.82147,1.4412,0.00703,0.00703,0.00703
47,3190.94,0.71456,0.67162,1.1959,0.78011,0.75456,0.80464,0.62523,0.88934,0.78415,1.48252,0.006964,0.006964,0.006964
48,3258.45,0.71226,0.66202,1.18996,0.83622,0.72273,0.81596,0.64644,0.85014,0.81768,1.44341,0.006898,0.006898,0.006898
49,3326.07,0.70872,0.66458,1.1925,0.77951,0.74622,0.82052,0.6473,0.87194,0.80141,1.46118,0.006832,0.006832,0.006832
50,3393.74,0.69981,0.64436,1.1813,0.77596,0.7902,0.83023,0.6575,0.85704,0.7829,1.42771,0.006766,0.006766,0.006766
51,3461.35,0.69798,0.63364,1.17796,0.83813,0.73862,0.83814,0.66331,0.85863,0.74815,1.43916,0.0067,0.0067,0.0067
52,3528.93,0.68795,0.64013,1.17549,0.76358,0.79558,0.81946,0.63902,0.8649,0.77346,1.44293,0.006634,0.006634,0.006634
53,3596.59,0.68873,0.62291,1.17377,0.72656,0.77452,0.81151,0.64323,0.8566,0.80435,1.44969,0.006568,0.006568,0.006568
54,3663.98,0.67461,0.61162,1.16601,0.80981,0.75792,0.80802,0.6332,0.8777,0.83595,1.48662,0.006502,0.006502,0.006502
55,3731.62,0.67891,0.62705,1.17299,0.84008,0.73511,0.81975,0.64559,0.85558,0.79903,1.44671,0.006436,0.006436,0.006436
56,3799.18,0.67149,0.59971,1.16072,0.82339,0.7352,0.8046,0.63283,0.86831,0.82025,1.45877,0.00637,0.00637,0.00637
57,3866.74,0.66949,0.60391,1.16528,0.73887,0.8001,0.82842,0.64502,0.87062,0.79681,1.44392,0.006304,0.006304,0.006304
58,3934.28,0.67125,0.59824,1.15334,0.78743,0.76478,0.83361,0.64466,0.88646,0.80325,1.48605,0.006238,0.006238,0.006238
59,4001.9,0.6614,0.58601,1.15241,0.85895,0.68796,0.82336,0.6435,0.88463,0.80057,1.50201,0.006172,0.006172,0.006172
60,4069.48,0.66596,0.59364,1.15958,0.79411,0.75651,0.80979,0.63319,0.89256,0.81618,1.50135,0.006106,0.006106,0.006106
61,4137.13,0.65201,0.58589,1.14797,0.80863,0.76322,0.82965,0.65086,0.87782,0.80801,1.47919,0.00604,0.00604,0.00604
62,4204.77,0.65346,0.57709,1.15127,0.85472,0.75463,0.83338,0.65631,0.86173,0.78681,1.46899,0.005974,0.005974,0.005974
63,4272.46,0.655,0.56813,1.15041,0.84043,0.76767,0.8389,0.66136,0.85706,0.7658,1.49241,0.005908,0.005908,0.005908
64,4339.9,0.64818,0.56714,1.14343,0.81768,0.7623,0.83864,0.66025,0.85565,0.75614,1.47279,0.005842,0.005842,0.005842
65,4407.52,0.63699,0.55564,1.13993,0.78043,0.75654,0.81674,0.64222,0.8673,0.80787,1.46907,0.005776,0.005776,0.005776
66,4475.05,0.63511,0.55727,1.13402,0.82909,0.75851,0.83296,0.6524,0.87208,0.78691,1.49626,0.00571,0.00571,0.00571
67,4542.63,0.62765,0.5502,1.13532,0.82064,0.73634,0.81705,0.64532,0.87307,0.84875,1.50442,0.005644,0.005644,0.005644
68,4610.25,0.6307,0.54243,1.13416,0.75124,0.79031,0.81832,0.65642,0.85119,0.81196,1.47759,0.005578,0.005578,0.005578
69,4677.64,0.62956,0.54649,1.13384,0.80284,0.74797,0.82319,0.6455,0.88434,0.84244,1.52293,0.005512,0.005512,0.005512
70,4745.03,0.62563,0.52712,1.12948,0.81178,0.74979,0.81128,0.63519,0.89092,0.8554,1.51663,0.005446,0.005446,0.005446
71,4812.41,0.61425,0.54056,1.12597,0.78114,0.78463,0.84622,0.66721,0.87979,0.79869,1.50264,0.00538,0.00538,0.00538
72,4879.96,0.61564,0.52205,1.12288,0.82806,0.71495,0.8323,0.6532,0.87617,0.83446,1.48613,0.005314,0.005314,0.005314
73,4947.62,0.61703,0.52994,1.12205,0.78074,0.81051,0.83089,0.66207,0.86642,0.81164,1.49206,0.005248,0.005248,0.005248
74,5015.17,0.61452,0.5096,1.12204,0.81721,0.7209,0.79113,0.62293,0.87485,0.90443,1.51474,0.005182,0.005182,0.005182
75,5082.7,0.61472,0.52394,1.1231,0.88527,0.71668,0.83973,0.66469,0.86963,0.79102,1.52502,0.005116,0.005116,0.005116
76,5150.39,0.6044,0.50875,1.11732,0.80939,0.74125,0.81922,0.64771,0.86934,0.89485,1.52912,0.00505,0.00505,0.00505
77,5217.94,0.59417,0.50418,1.11083,0.8253,0.73054,0.81385,0.64319,0.89156,0.88922,1.53776,0.004984,0.004984,0.004984
78,5285.66,0.5927,0.49886,1.11382,0.80098,0.73185,0.81056,0.63566,0.88906,0.89263,1.54556,0.004918,0.004918,0.004918
79,5353.43,0.59736,0.49414,1.11321,0.79993,0.74157,0.80651,0.63533,0.88436,0.89923,1.53399,0.004852,0.004852,0.004852
80,5421.2,0.59103,0.49485,1.10853,0.75279,0.79911,0.80726,0.63822,0.87493,0.8639,1.51939,0.004786,0.004786,0.004786
81,5488.95,0.59096,0.50398,1.10816,0.79284,0.74491,0.82001,0.64331,0.90983,0.84319,1.56822,0.00472,0.00472,0.00472
82,5556.58,0.58177,0.49302,1.10504,0.74003,0.80171,0.81173,0.63354,0.90407,0.85765,1.56841,0.004654,0.004654,0.004654
83,5624.19,0.58743,0.48603,1.10365,0.78597,0.75236,0.80546,0.63178,0.89204,0.87437,1.56022,0.004588,0.004588,0.004588
84,5692.16,0.57906,0.47814,1.09856,0.78291,0.7631,0.82009,0.65239,0.87886,0.84255,1.54612,0.004522,0.004522,0.004522
85,5759.56,0.57305,0.47362,1.09872,0.7995,0.72925,0.80913,0.63935,0.88123,0.90263,1.55821,0.004456,0.004456,0.004456
86,5827.04,0.57095,0.47406,1.0936,0.82562,0.72677,0.81921,0.64655,0.8836,0.84754,1.55296,0.00439,0.00439,0.00439
87,5894.87,0.57262,0.47097,1.09456,0.76456,0.77279,0.81323,0.63754,0.89424,0.8683,1.55075,0.004324,0.004324,0.004324
88,5962.33,0.56545,0.47916,1.09442,0.75864,0.80713,0.83138,0.65221,0.89384,0.81851,1.58671,0.004258,0.004258,0.004258
89,6030.95,0.56316,0.46858,1.09572,0.84312,0.72954,0.83097,0.65139,0.88214,0.82869,1.55132,0.004192,0.004192,0.004192
90,6098.4,0.55746,0.4567,1.0881,0.83218,0.74505,0.82514,0.64307,0.89596,0.83506,1.57161,0.004126,0.004126,0.004126
91,6166.1,0.55866,0.45762,1.09122,0.74892,0.7947,0.82429,0.64499,0.88579,0.87532,1.57317,0.00406,0.00406,0.00406
92,6234.07,0.55162,0.44937,1.08275,0.84362,0.71507,0.80762,0.63554,0.88867,0.85958,1.55408,0.003994,0.003994,0.003994
93,6301.88,0.55015,0.43921,1.0803,0.82554,0.73072,0.80837,0.62994,0.88323,0.87355,1.5586,0.003928,0.003928,0.003928
94,6369.57,0.54617,0.45061,1.08295,0.80933,0.74979,0.82077,0.63807,0.88833,0.86937,1.57102,0.003862,0.003862,0.003862
95,6437.37,0.53595,0.43901,1.07869,0.76871,0.77459,0.81161,0.63702,0.891,0.87387,1.57948,0.003796,0.003796,0.003796
96,6504.78,0.54533,0.44261,1.08004,0.79344,0.7456,0.82098,0.64475,0.88808,0.86486,1.58781,0.00373,0.00373,0.00373
97,6572.48,0.54169,0.44599,1.07948,0.79258,0.75673,0.82291,0.64913,0.88263,0.85516,1.58304,0.003664,0.003664,0.003664
98,6639.72,0.5364,0.43031,1.07236,0.8013,0.73092,0.82441,0.6494,0.90117,0.85863,1.60278,0.003598,0.003598,0.003598
99,6707.32,0.53382,0.42866,1.07499,0.801,0.72831,0.81987,0.64607,0.90207,0.86345,1.60133,0.003532,0.003532,0.003532
100,6774.63,0.52975,0.42966,1.06458,0.79223,0.75511,0.82843,0.65317,0.89262,0.84244,1.59224,0.003466,0.003466,0.003466
101,6842.12,0.52703,0.41684,1.06842,0.7774,0.75594,0.81675,0.64128,0.90406,0.88692,1.61086,0.0034,0.0034,0.0034
102,6909.61,0.5177,0.4166,1.06103,0.82625,0.71471,0.81848,0.64353,0.89618,0.89965,1.61729,0.003334,0.003334,0.003334
103,6977.52,0.52816,0.41656,1.06569,0.80959,0.74105,0.81873,0.64193,0.89193,0.87315,1.59672,0.003268,0.003268,0.003268
104,7045,0.50673,0.39826,1.05468,0.8323,0.71281,0.82062,0.64697,0.89291,0.87559,1.58537,0.003202,0.003202,0.003202
105,7112.59,0.51653,0.40967,1.0607,0.83719,0.71452,0.81955,0.64921,0.90052,0.8666,1.62579,0.003136,0.003136,0.003136
106,7180.21,0.51817,0.4122,1.06539,0.8358,0.69831,0.81945,0.64812,0.89264,0.88884,1.59666,0.00307,0.00307,0.00307
107,7247.92,0.509,0.39511,1.06053,0.8326,0.71236,0.81275,0.6428,0.88597,0.89561,1.60256,0.003004,0.003004,0.003004
108,7315.71,0.50828,0.39538,1.06189,0.78978,0.735,0.80908,0.63952,0.89335,0.91576,1.61172,0.002938,0.002938,0.002938
109,7383.18,0.50764,0.39761,1.05834,0.80181,0.74603,0.81502,0.63946,0.89732,0.90849,1.62697,0.002872,0.002872,0.002872
110,7450.8,0.50047,0.38838,1.05626,0.75908,0.77795,0.80747,0.63623,0.894,0.92108,1.61802,0.002806,0.002806,0.002806
111,7518.38,0.49741,0.37986,1.05067,0.78959,0.73899,0.81152,0.64391,0.89575,0.91913,1.61374,0.00274,0.00274,0.00274
112,7585.63,0.49786,0.38321,1.0519,0.82514,0.72657,0.81535,0.64244,0.90087,0.91362,1.60518,0.002674,0.002674,0.002674
113,7653.5,0.49534,0.38168,1.05052,0.81749,0.73447,0.81635,0.64276,0.89824,0.9039,1.61233,0.002608,0.002608,0.002608
114,7720.88,0.49408,0.38228,1.04469,0.81709,0.71696,0.81809,0.64603,0.89575,0.89922,1.60995,0.002542,0.002542,0.002542
115,7788.53,0.49029,0.37296,1.04387,0.83433,0.70712,0.81822,0.64896,0.89122,0.90093,1.61095,0.002476,0.002476,0.002476
116,7855.97,0.47964,0.37094,1.04299,0.83132,0.7213,0.81669,0.64646,0.89438,0.90646,1.61362,0.00241,0.00241,0.00241
117,7923.54,0.4874,0.38013,1.04419,0.80599,0.73629,0.8179,0.64465,0.90269,0.9085,1.62824,0.002344,0.002344,0.002344
118,7990.96,0.48224,0.36318,1.04401,0.81913,0.72232,0.81565,0.64436,0.90196,0.92016,1.6289,0.002278,0.002278,0.002278
119,8058.53,0.47687,0.36221,1.03776,0.81344,0.72266,0.81415,0.64328,0.8984,0.91998,1.62245,0.002212,0.002212,0.002212
120,8126.08,0.4771,0.36156,1.03657,0.77355,0.73862,0.80644,0.63771,0.89554,0.92111,1.62615,0.002146,0.002146,0.002146
121,8193.92,0.47116,0.36514,1.03595,0.73441,0.77229,0.80245,0.63413,0.9015,0.92302,1.64009,0.00208,0.00208,0.00208
122,8261.44,0.47757,0.3608,1.04325,0.75838,0.75573,0.80429,0.636,0.89451,0.92609,1.62774,0.002014,0.002014,0.002014
123,8328.94,0.46478,0.34927,1.03283,0.77649,0.74012,0.80601,0.63677,0.88744,0.93742,1.61635,0.001948,0.001948,0.001948
124,8396.53,0.46092,0.34444,1.02896,0.82009,0.70957,0.80854,0.63859,0.8876,0.93306,1.622,0.001882,0.001882,0.001882
125,8464.31,0.46319,0.34367,1.03341,0.82901,0.70289,0.80866,0.63873,0.89548,0.93599,1.63772,0.001816,0.001816,0.001816
126,8531.56,0.4644,0.3442,1.03464,0.81995,0.7107,0.81331,0.64175,0.89689,0.91402,1.63257,0.00175,0.00175,0.00175
127,8599.29,0.46146,0.34294,1.02933,0.7934,0.74603,0.8155,0.64334,0.89394,0.90317,1.62638,0.001684,0.001684,0.001684
128,8666.89,0.45756,0.33969,1.02779,0.77543,0.74875,0.8137,0.64114,0.8945,0.90766,1.62432,0.001618,0.001618,0.001618
129,8734.56,0.45525,0.33471,1.02153,0.76788,0.75503,0.80709,0.63661,0.89168,0.9184,1.62403,0.001552,0.001552,0.001552
130,8802.16,0.45209,0.33623,1.02219,0.8037,0.71203,0.8028,0.63244,0.89698,0.93707,1.63398,0.001486,0.001486,0.001486
131,8870.17,0.43808,0.33034,1.01766,0.72878,0.76138,0.7997,0.62867,0.89663,0.95352,1.63613,0.00142,0.00142,0.00142
132,8937.99,0.45041,0.3327,1.02336,0.83578,0.68214,0.80182,0.63039,0.89152,0.94682,1.63372,0.001354,0.001354,0.001354
133,9005.87,0.43972,0.32389,1.01838,0.81656,0.70389,0.80031,0.62991,0.89189,0.94362,1.64012,0.001288,0.001288,0.001288
134,9073.52,0.44081,0.32049,1.02205,0.82081,0.69298,0.80172,0.62879,0.89402,0.94119,1.64695,0.001222,0.001222,0.001222
135,9142.23,0.4343,0.31965,1.01675,0.8354,0.69143,0.801,0.62978,0.89767,0.94028,1.65384,0.001156,0.001156,0.001156
136,9210.33,0.43977,0.31653,1.01547,0.781,0.73054,0.80107,0.62911,0.90046,0.94495,1.66094,0.00109,0.00109,0.00109
137,9278.13,0.43341,0.31141,1.01685,0.78261,0.7329,0.8008,0.63038,0.89794,0.9489,1.65849,0.001024,0.001024,0.001024
138,9345.45,0.43012,0.30737,1.01237,0.81193,0.71774,0.80109,0.63011,0.89293,0.94324,1.65186,0.000958,0.000958,0.000958
139,9413.14,0.42597,0.30476,1.00728,0.81326,0.71699,0.80315,0.63091,0.89209,0.93595,1.64856,0.000892,0.000892,0.000892
140,9480.76,0.41844,0.30341,1.00898,0.79472,0.73429,0.80585,0.63238,0.89244,0.92369,1.64993,0.000826,0.000826,0.000826
141,9548.98,0.30491,0.15114,0.94095,0.76456,0.76141,0.80629,0.63212,0.89395,0.92154,1.65206,0.00076,0.00076,0.00076
142,9616.55,0.29608,0.14541,0.9344,0.78104,0.75038,0.80035,0.62977,0.8971,0.94076,1.65818,0.000694,0.000694,0.000694
143,9683.94,0.29387,0.14442,0.92809,0.7616,0.77189,0.79984,0.62913,0.90152,0.95582,1.66595,0.000628,0.000628,0.000628
144,9751.13,0.29091,0.14248,0.92761,0.77796,0.77102,0.80009,0.62907,0.90339,0.94753,1.66977,0.000562,0.000562,0.000562
145,9818.42,0.28591,0.13983,0.93119,0.78095,0.76713,0.79718,0.62485,0.90304,0.9458,1.66891,0.000496,0.000496,0.000496
146,9885.66,0.28419,0.13635,0.92885,0.78262,0.76705,0.79864,0.62545,0.90337,0.95219,1.67106,0.00043,0.00043,0.00043
147,9952.96,0.28061,0.13545,0.92783,0.78155,0.75849,0.80066,0.62759,0.90262,0.95388,1.67151,0.000364,0.000364,0.000364
148,10020.3,0.27735,0.13226,0.92217,0.7854,0.75511,0.80122,0.62921,0.90178,0.952,1.67221,0.000298,0.000298,0.000298
149,10087.6,0.27456,0.13339,0.92328,0.78805,0.75169,0.80195,0.629,0.90153,0.94211,1.67292,0.000232,0.000232,0.000232
150,10155.1,0.27295,0.13133,0.91749,0.78771,0.75147,0.80014,0.62894,0.90293,0.94588,1.67561,0.000166,0.000166,0.000166
